ID,FirstName,LastName,isSittingMP,Votes,PartyID
2961,Sonul,Badiani,0,9444,29
2962,Sonya,Ward,0,15178,26
2963,Sophie,Brown,0,1220,20
2964,Sophie,Cook,0,255,23
2965,Sophie,Cooke,0,7478,26
2966,Sophie,Richards,0,15720,16
2967,Sophie,Thornton,0,1330,29
2968,Sophie,Wilson,0,15652,26
2969,Sorcha,Eastwood,0,13087,2
2970,Stan,Pajak,0,4299,29
2971,Stef,Johnstone,0,405,30
2972,Stefan,Houghton,0,11869,16
2973,Steffan,Aquarone,0,7739,29
2974,Steffan,Webb,0,1606,37
2975,Steffie,Williams Roberts,0,10353,26
2976,Stella,Creasy,1,36784,27
2977,Stephanie,Peacock,1,14329,26
2978,Stephen,Barclay,1,38423,16
2979,Stephen,Barrett,0,6561,29
2980,Stephen,Brine,1,28430,16
2981,Stephen,Capper,0,6263,26
2982,Stephen,Cavell,0,7019,8
2983,Stephen,Crabb,1,21381,16
2984,Stephen,Donnelly,0,3979,2
2985,Stephen,Dorrell,0,16624,29
2986,Stephen,Doughty,1,27382,27
2987,Stephen,Farry,0,18358,2
2988,Stephen,Flynn,0,20388,43
2989,Stephen,Fulton,0,539,23
2990,Stephen,Gander,0,1530,8
2991,Stephen,Gethins,1,18447,43
2992,Stephen,Gray,0,1443,20
2993,Stephen,Hammond,1,20373,16
2994,Stephen,Harvey,0,458,23
2995,Stephen,Howse,0,4672,29
2996,Stephen,Kearney,0,3666,29
2997,Stephen,Kerr,1,17641,16
2998,Stephen,Kinnock,1,17008,26
2999,Stephen,Lloyd,1,22620,29
3000,Stephen,McCabe,1,27714,26
3001,Stephen,McPartland,1,25328,16
3002,Stephen,Metcalfe,1,29973,16
3003,Stephen,Morgan,1,23068,26
3004,Stephen,Palmer,0,246,23
3005,Stephen,Porter,0,1517,29
3006,Stephen,Priestnall,0,386,20
3007,Stephen,Psallidas,0,2539,29
3008,Stephen,Rice,0,11648,26
3009,Stephen,Richmond,0,3398,29
3010,Stephen,Timms,1,41703,26
3011,Stephen,Ward,0,1308,8
3012,Stephen,Whyte,0,454,23
3013,Steve,Aiken,0,5475,64
3014,Steve,Arrundale,0,3393,29
3015,Steve,Baker,1,24766,16
3016,Steve,Bayliss,0,2917,8
3017,Steve,Bray,0,949,29
3018,Steve,Burgess,0,1971,20
3019,Steve,Caudwell,0,2667,20
3020,Steve,Cotten,0,580,23
3021,Steve,Double,1,31273,16
3022,Steve,Gee,0,13946,29
3023,Steve,Gribbon,0,1800,29
3024,Steve,Kelleher,0,1523,8
3025,Steve,Leyland,0,1217,20
3026,Steve,Masters,0,2454,20
3027,Steve,Mullins,0,245,23
3028,Steve,Radford,0,1826,28
3029,Steve,Reed,1,36495,27
3030,Steven,Bolton,0,763,8
3031,Steven,Bonnar,0,22680,43
3032,Steven,Galton,0,16043,16
3033,Steven,George,0,240,25
3034,Steven,Jackson,0,16701,16
3035,Steven,Lambert,0,10081,29
3036,Steven,Neville,0,1975,20
3037,Steven,Pritchard,0,1116,29
3038,Stevie,Manion,0,959,61
3039,Stewart,Gardiner,0,16179,16
3040,Stewart,Golton,0,5155,29
3041,Stewart,Goshawk,0,1395,20
3042,Stewart,Harper,0,13222,16
3043,Stewart,Hosie,1,24361,43
3044,Stewart,Mackay,0,777,23
3045,Stewart,Stone,0,1510,29
3046,Stewart Ian,Scott,0,3362,8
3047,Stewart Malcolm,McDonald,1,22829,43
3048,Stuart,Anderson,0,19864,16
3049,Stuart,Andrew,1,26453,16
3050,Stuart,Bestwick,0,12847,16
3051,Stuart,Brady,0,20785,26
3052,Stuart,Hale,0,1666,8
3053,Stuart,Jeffery,0,2172,20
3054,Stuart,Kelly,0,1620,29
3055,Stuart,Martin,0,382,63
3056,Stuart,McCutcheon,0,171,23
3057,Stuart,Powell,0,651,8
3058,Stuart,Thomas,0,2428,29
3059,Stuart,Waiton,0,1271,8
3060,Stuart,Wells,0,816,8
3061,Stuart C.,McDonald,1,24158,43
3062,Sudhir,Sharma,0,1215,8
3063,Sue,Aitkenhead,0,10483,27
3064,Sue,Close,0,1494,29
3065,Sue,Harrison,0,1268,8
3066,Sue,Howarth,0,2177,20
3067,Sue,MacFarlane,0,1931,20
3068,Sue,Prior,0,337,23
3069,Sue,Wixley,0,8548,29
3070,Suella,Braverman,1,36459,16
3071,Suneil,Basu,0,1834,20
3072,Suria,Aujla,0,8822,16
3073,Surjit,Duhre,0,6842,8
3074,Susan,Boucher,0,3605,8
3075,Susan,Dungworth,0,16728,27
3076,Susan,Glass,0,521,20
3077,Susan,Gregory,0,10355,26
3078,Susan,Hayman,1,16312,26
3079,Susan,Hills,0,1453,37
3080,Susan,Jones,1,14983,26
3081,Susan,McDonnell,0,1448,58
3082,Susan,Murray,0,2966,29
3083,Susannah,De Sanvil,0,862,23
3084,Sushil,Gaikwad,0,125,23
3085,Susie,Quatermass,0,270,34
3086,Suzanna,Austin,0,4078,29
3087,Suzanne,Fernandes,0,287,12
3088,Suzanne,Webb,0,27534,16
3089,Suzette,Watson,0,17335,26
3090,Suzie,O'Brien,0,951,8
3091,Tahir,Ali,0,35889,26
3092,Taiwo,Owatemi,0,20918,26
3093,Talia,Hussain,0,1987,20
3094,Tamara,Reay,0,11455,16
3095,Tamkeen,Shaikh,0,11792,16
3096,Tammy,Palmer,0,3168,29
3097,Tan,Bui,0,130,23
3098,Tan,Dhesi,1,29421,26
3099,Tara,Baldwin,0,1243,8
3100,Tariq,Mahmood,0,1691,8
3101,Tariq,Mahmood,0,3933,29
3102,Tarsilo,Onuluk,0,4510,16
3103,Tay,Pitman,0,1365,20
3104,Tayub,Amjad,0,16079,16
3105,Te Ata,Browne,0,975,20
3106,Teck,Khong,0,321,23
3107,Ted,Grant,0,814,20
3108,Ted,Thompson,0,4745,26
3109,Teixeira,Hambro,0,1060,8
3110,Tele,Lawal,0,12187,26
3111,Terence,McHale,0,1562,8
3112,Teresa,Beddis,0,11522,26
3113,Teresa,Murray,0,14079,26
3114,Teresa,Skelton,0,292,25
3115,Terri,Eynon,0,13411,26
3116,Terry,Ledlie,0,3761,26
3117,Terry,London,0,209,23
3118,Terry,Savage,0,11652,26
3119,Tess,White,0,5149,16
3120,Tessa,Munt,0,23345,29
3121,Thangam,Debbonaire,1,47028,26
3122,The Very Raving,Mr P,0,113,33
3123,Thelma,Walker,1,24379,26
3124,Theo,Clarke,0,29992,16
3125,Theresa,May,1,32620,16
3126,Theresa,Villiers,1,25745,16
3127,Thérèse,Coffey,1,32958,16
3128,Thom,Chapman,0,2151,29
3129,Thom,Kirkwood,0,9483,26
3130,Thomas,Braich,0,148,70
3131,Thomas,Brake,1,20193,29
3132,Thomas,Buchanan,0,9066,18
3133,Thomas,Clarke,0,3862,29
3134,Thomas,Crawford,0,816,29
3135,Thomas,Darwood,0,574,23
3136,Thomas,Haddow,0,4224,16
3137,Thomas,Hall,0,181,71
3138,Thomas,Hughes,0,1943,29
3139,Thomas,Janke,0,4067,29
3140,Thomas,Kerr,0,5709,16
3141,Thomas,Scripps,0,37,48
3142,Thomas,Stewart,0,1394,20
3143,Thomas,Tugendhat,1,35784,16
3144,Thomas,Turrell,0,11721,16
3145,Thomas,Van de Bilt,0,8305,26
3146,Tim,Bearder,0,8831,29
3147,Tim,Corry,0,4775,26
3148,Tim,Dawes,0,1491,20
3149,Tim,Griffiths,0,807,8
3150,Tim,Lee,0,2367,20
3151,Tim,Loughton,1,27107,16
3152,Tim,McCullough,0,3348,8
3153,Tim,Norman,0,1686,61
3154,Tim,Page,0,1881,8
3155,Tim,Price,0,1999,8
3156,Tim,Sly,0,1447,29
3157,Tim,Styles,0,5861,29
3158,Tim,Taylor,0,14862,26
3159,Tim,Weller,0,111,23
3160,Timothy,Ball,0,2883,29
3161,Timothy,Farron,1,25795,29
3162,Timothy,Prosser,0,2480,8
3163,Tina,McKay,0,17494,26
3164,Tobias,Ellwood,1,24926,16
3165,Toby,Perkins,1,18171,26
3166,Toby,Williams,0,11482,16
3167,Tom,Adamson,0,2002,20
3168,Tom,Bennett,0,9594,16
3169,Tom,Bewick,0,2887,8
3170,Tom,Bradley,0,4133,16
3171,Tom,Bright,0,2246,8
3172,Tom,Chatwin,0,8948,26
3173,Tom,Corbin,0,9675,26
3174,Tom,Crone,0,3017,20
3175,Tom,Davies,0,3944,26
3176,Tom,D'Silva,0,15372,16
3177,Tom,Elliott,0,21929,64
3178,Tom,Fox,0,186,55
3179,Tom,Franklin,0,2107,20
3180,Tom,Franks,0,2573,29
3181,Tom,Gordon,0,3147,29
3182,Tom,Hancock,0,7656,29
3183,Tom,Heyes,0,900,20
3184,Tom,Hunt,0,24952,16
3185,Tom,Inglis,0,4971,29
3186,Tom,Lord,0,18589,16
3187,Tom,McLaughlin,0,1885,20
3188,Tom,Morrison,0,23358,29
3189,Tom,Muller,0,621,20
3190,Tom,Pashby,0,1466,20
3191,Tom,Pursglove,1,33410,16
3192,Tom,Randall,0,22718,16
3193,Tom,Rogers,0,151,12
3194,Tom,Scott,0,1714,20
3195,Tom,Varghese,0,304,23
3196,Tommy,Sheppard,1,23165,43
3197,Tomos,Davies,0,9707,16
3198,Toni,Brodelle,0,6543,29
3199,Tonia,Antoniazzi,1,20208,26
3200,Tony,Ball,0,1298,20
3201,Tony,Capozzoli,0,689,23
3202,Tony,Curtis,0,3806,16
3203,Tony,Durrant,0,831,23
3204,Tony,Dyer,0,2713,20
3205,Tony,Firkins,0,1133,20
3206,Tony,Francis,0,411,23
3207,Tony,Johnson,0,551,23
3208,Tony,Lloyd,1,24475,26
3209,Tony,Love,0,1493,23
3210,Tony,Lywood,0,17014,26
3211,Tony,Miklinski,0,5961,16
3212,Tony,Tinley,0,18719,26
3213,Tony,Willicombe,0,2842,8
3214,Tony,Wilson,0,5508,26
3215,Tracey,Crouch,1,28856,16
3216,Tracey,Hague,0,759,20
3217,Tracy,Blackwell,0,295,23
3218,Tracy,Brabin,1,22594,27
3219,Tracy,Knowles,0,3538,8
3220,Trevor,Jones,0,1880,8
3221,Trish,Williams,0,9112,26
3222,Tristan,Koriya,0,12787,26
3223,Troy,de Leon,0,600,63
3224,Trudy,Harrison,1,22856,16
3225,Tulip,Siddiq,1,28080,26
3226,Ty,Akram,0,692,20
3227,Tyrone,Scott,0,2948,20
3228,Ukonu,Obasi,0,2584,29
3229,Valerie,Allen,0,12218,16
3230,Valerie,Vaz,1,20872,26
3231,Vanessa,Hudson,0,439,4
3232,Vernon,Coaker,1,22039,26
3233,Vicky,Anderson,0,3703,29
3234,Vicky,Ashworth te Velde,0,10191,26
3235,Vicky,Downie,0,1843,29
3236,Vicky,Ford,1,31934,16
3237,Vicky,Foxcroft,1,39216,26
3238,Victor,Farrell,0,1276,8
3239,Victoria,Atkins,1,38021,16
3240,Victoria,Charleston,0,10544,29
3241,Victoria,Collins,0,7819,29
3242,Victoria,Felton,0,11233,8
3243,Victoria,Prentis,1,34148,16
3244,Victoria,Rance,0,2363,20
3245,Victoria,Smith,0,1274,20
3246,Victoria,Snelling,0,1457,20
3247,Victoria,Stapleton,0,8342,16
3248,Vijay,Singh Srao,0,324,63
3249,Vikki,Slade,0,14650,29
3250,Vince,Maple,0,10316,26
3251,Vincent,Garrington,0,12720,16
3252,Viral,Parikh,0,5047,8
3253,Virendra,Sharma,1,25678,26
3254,Virginia,Crosbie,0,12959,16
3255,Vishal,Khatri,0,1354,8
3256,Vivien,Lichtenstein,0,535,20
3257,Vix,Lowthion,0,11338,20
3258,Waheed,Rafiq,0,760,29
3259,Waj,Ali,0,5930,8
3260,Waqas,Khan,0,850,8
3261,Warren,Fox,0,1847,29
3262,Watts,Stelling,0,1216,23
3263,Wayne,Bridges,0,15284,16
3264,Wayne,David,1,18018,26
3265,Wazz,Mughal,0,14132,16
3266,Wendy,Bailey,0,188,23
3267,Wendy,Chamberlain,0,19763,29
3268,Wendy,Garcarz,0,1441,8
3269,Wendy,Haynes,0,1707,26
3270,Wendy,Maisey,0,19102,16
3271,Wendy,Meikle,0,5043,29
3272,Wendy,Milne,0,10517,26
3273,Wendy,Morton,1,27850,16
3274,Wendy,Olsen,0,778,20
3275,Wendy,Taylor,0,4535,29
3276,Wera,Hobhouse,1,28419,29
3277,Wes,Streeting,1,25323,26
3278,Wes,Walton,0,1504,20
3279,Wesley,Pollard,0,1234,8
3280,Will,Forster,0,16629,29
3281,Will,Quince,1,26917,16
3282,Will,Sapwell,0,1176,29
3283,Will,Sweet,0,18006,16
3284,William,Cash,1,31687,16
3285,William,Clouston,0,281,47
3286,William,Crossman,0,1419,29
3287,William,Irwin,0,11000,18
3288,William,Malloy,0,5959,8
3289,William,Morgan,0,15506,16
3290,William,Relton,0,1600,20
3291,William,Shepherd,0,1514,29
3292,William,Tobin,0,5,23
3293,William,Ward,0,605,20
3294,William,Wragg,1,21592,16
3295,Wisdom,Da Costa,0,376,23
3296,Xander,Bennett,0,67,47
3297,Xingang,Wang,0,12227,16
3298,Yace,Yogenstein,0,23,23
3299,Yasin,Reham,0,646,23
3300,Yasmin,Qureshi,1,21516,26
3301,Yemi,Awolola,0,202,12
3302,Yolande,Kenward,0,358,23
3303,Yosef,David,0,742,8
3304,Yvette,Cooper,1,18297,26
3305,Yvonne,Fovargue,1,19954,26
3306,Yvonne,Murphy,0,16178,26
3307,Zac,Goldsmith,1,26793,16
3308,Zack,Polanski,0,728,20
3309,Zahid,Chauhan,0,6851,26
3310,Zaid,Marham,0,5698,26
3311,Zarah,Sultana,0,19544,26
3312,Zion,Amodu,0,255,12
3313,Zoe,Aspinall,0,1806,20
3314,Zoe,Hammond,0,2286,37
3315,Zoe,Hatch,0,2033,20
3316,Zoe,Mayou,0,14246,26
3317,Zoe,Parker,0,2600,20
3318,Zöe,Franklin,0,22980,29
3319,Zuffar,Haq,0,9103,29
3320,Zulf,Jannaty,0,785,8
